MEMNAME,MEMLABEL,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,INFORMAT
REPOSITMAIN2,,TRTRANS,1,8,508,FOIG: L13a. Transportation,X4133F,0,
REPOSITMAIN2,,TUGAGE,1,8,51,FOIC: D2fi. How old were you when you began using,X4140F,0,
REPOSITMAIN2,,TUGDUR,1,8,52,FOIC: D2fii. For how long altogether have you used,X4140F,0,
REPOSITMAIN2,,TUGNOW,1,8,50,FOIC: D2f. Tubal ligation,X4129F,0,
REPOSITMAIN2,,TUGUNT,1,8,53,FOIC: D2fiii. Units,X4103F,0,
REPOSITMAIN2,,UIEXERC,1,8,485,FOIG: K14a1. Doing exercises to strengthen the muscles?,X4071F,0,
REPOSITMAIN2,,UIMEDRX,1,8,487,FOIG: K14a3. Taking a prescription medication,X4071F,0,
REPOSITMAIN2,,UINOTX,1,8,489,FOIG: K14a5. Not currently doing anything for incontinence,X4071F,0,
REPOSITMAIN2,,UIOTHTX,1,8,488,FOIG: K14a4. Using some other medical treatment?,X4071F,0,
REPOSITMAIN2,,UIPADS,1,8,482,"FOIG: K12. During a typical 24-hr periods, on average...",X4072F,0,
REPOSITMAIN2,,UIPROT,1,8,481,FOIG: K11. What type of protection do you use most often?,X4067F,0,
REPOSITMAIN2,,UIQOL1,1,8,490,FOIG: K15a. Your ability to do household chores,X4070F,0,
REPOSITMAIN2,,UIQOL2,1,8,491,FOIG: K15b. Physical recreational activities,X4070F,0,
REPOSITMAIN2,,UIQOL3,1,8,492,FOIG: K15c. Entertainment activities,X4070F,0,
REPOSITMAIN2,,UIQOL4,1,8,493,FOIG: K15d. Your ability to travel by car or bus,X4070F,0,
REPOSITMAIN2,,UIQOL5,1,8,494,FOIG: K15e. Your participation in social activities,X4070F,0,
REPOSITMAIN2,,UIQOL6,1,8,495,FOIG: K15f. Your emotional health,X4070F,0,
REPOSITMAIN2,,UIQOL7,1,8,496,"FOIG: K16. In addition, does urine leakage cause you frustration?",X4070F,0,
REPOSITMAIN2,,UITIMING,1,8,486,FOIG: K14a2. Timing your urination?,X4071F,0,
REPOSITMAIN2,,URGE,1,8,462,FOIG: K3. Some people experience a strong urge or pressure to urinate,X4069F,0,
REPOSITMAIN2,,URGEFREQ,1,8,463,FOIG: K3a. How many times a day?,X4140F,0,
REPOSITMAIN2,,URINDAY,1,8,473,"FOIG: K6. In last 7 days, how many times/day you went to bathroom?",X4140F,0,
REPOSITMAIN2,,URINNT,1,8,474,"FOIG: K7. In the last 7 days, how many times/night went to bathroom?",X4140F,0,
REPOSITMAIN2,,UT12MO,1,8,179,FOIE: E4c1. Times diagnosed with bladder infection in the last 12 months,X4140F,0,
REPOSITMAIN2,,UTIEVR,1,8,180,FOIE: E4c2. Times diagnosed with bladder infection in your lifetime,X4140F,0,
REPOSITMAIN2,,UTI_KI,1,8,178,FOIE: E4c. Ever been told you had a bladder or kidney infection,X4133F,0,
REPOSITMAIN2,,VASAGE,1,8,329,"FOIF: G1bi. If yes, how old were you?",X4140F,0,
REPOSITMAIN2,,VASECT,1,8,328,FOIF: G1b. Vasectomy,X4133F,0,
REPOSITMAIN2,,VISIT,2,2,6,FOIA: A2b. BACH survey visit number,$,2,$
REPOSITMAIN2,,WALK,1,8,307,FOIE: F1b. How often did you (take a walk),X4051F,0,
REPOSITMAIN2,,WALKDUR,1,8,308,FOIE: F1bi. How many hours per day (take a walk),X4096F,0,
REPOSITMAIN2,,WEAKUDUR,1,8,422,FOIG: K1eii. How long?,X4057F,0,
REPOSITMAIN2,,WEAKUFRQ,1,8,421,FOIG: K1ei. A weak urinary stream?,X4062F,0,
REPOSITMAIN2,,WETDUR,1,8,430,FOIG: K1iii. How long?,X4057F,0,
REPOSITMAIN2,,WETFRQ,1,8,429,FOIG: K1ii. Wet clothes because of dribbling after urination?,X4062F,0,
REPOSITMAIN2,,WGHT00,1,8,517,FOPM: B2. Weight,X4140F,0,
REPOSITMAIN2,,WGHTS00,1,8,518,FOPM: B2a. Self-reported weight (lbs),X4140F,0,
REPOSITMAIN2,,WHCHARM,1,8,573,FOSC: C2a. Arm,X4095F,0,
REPOSITMAIN2,,WHOSXAD,1,8,542,FOSM: PM16. Which best describes who you have generally had sex with,X4090F,0,
REPOSITMAIN2,,WINE30DY,1,8,397,"FOIF: J9b. Wine, wine coolers, sangria or champagne?",X4133F,0,
REPOSITMAIN2,,WINEFREQ,1,8,398,"FOIF: J9bi. If yes, how often?",X4060F,0,
REPOSITMAIN2,,WINEVOL,1,8,399,"FOIF: J9bii. If yes, how much?",X4055F,0,
REPOSITMAIN2,,WORCHILD,1,8,378,FOIF: H9b3. A child?,X4133F,0,
REPOSITMAIN2,,WORK7DY,1,8,323,FOIE: F5. Did you work for pay or as a volunteer,X4133F,0,
REPOSITMAIN2,,WORKCOMP,1,8,269,FOIE: E11d. Worker's compensation,X4133F,0,
REPOSITMAIN2,,WORKSTAT,1,8,505,FOIG: L9. Which describes best your current work situation?,X4128F,0,
REPOSITMAIN2,,WOROTH,1,8,380,FOIF: H9b5. Another relative or friend?,X4133F,0,
REPOSITMAIN2,,WORPARNT,1,8,377,FOIF: H9b2. A parent?,X4133F,0,
REPOSITMAIN2,,WORRY,1,8,375,"FOIF: H9a. In the last six months, has anyone close caused you worry ?",X4133F,0,
REPOSITMAIN2,,WORSIB,1,8,379,FOIF: H9b4. A sibling?,X4133F,0,
REPOSITMAIN2,,WORSPSE,1,8,376,FOIF: H9b1. A spouse or partner?,X4133F,0,
REPOSITMAIN2,,WORWORK,1,8,381,FOIF: H9b6. Someone at work?,X4133F,0,
REPOSITMAIN2,,WRISAGE,1,8,189,FOIE: E5bii. Age (wrist),X4140F,0,
REPOSITMAIN2,,WRIST,1,8,187,FOIE: E5b. Wrist,X4133F,0,
REPOSITMAIN2,,WRISTIME,1,8,188,FOIE: E5bi. Times (wrist),X4140F,0,
REPOSITMAIN2,,WRISWHY,1,8,190,FOIE: E5biii. Why (wrist),X4079F,0,
REPOSITMAIN2,,WSTCM00,1,8,519,FOPM: B3. Waist circumference,X4140F,0,
REPOSITMAIN2,,WSTUN00,1,8,520,FOPM: B3a. Measurement taken in,X4098F,0,
REPOSITMAIN2,,WT25,1,8,54,FOID: E1a. How much did you weigh at 25 years of age,X4140F,0,
REPOSITMAIN2,,WT25UNIT,1,8,55,FOID: E1b. Units,X4094F,0,
REPOSITMAIN2,,age,1,8,581,Age at baseline interview,,0,
REPOSITMAIN2,,id,1,8,1,Master ID,,0,
REPOSITMAIN2,,numpregcat,1,8,583,FOIG: G14. How many times have you been pregnant?,NUMPREGCATF,0,
REPOSITMAIN2,,psunit,1,8,3,Primary Sampling Unit,,0,
REPOSITMAIN2,,re,2,1,580,Race/Ethnicity,RE,0,
REPOSITMAIN2,,strata,1,8,2,Strata,,0,
REPOSITMAIN2,,wtr,1,8,582,Final Weight,,0,
